Time, Probe1 ºF, Probe 2 ºF, Probe 3 ºF, Probe 4 ºF
Sep 8  2019  2:35:23 PM,184.0, No Probe, No Probe,239.9
Sep 8  2019  2:35:32 PM,184.1, No Probe, No Probe,239.4
Sep 8  2019  2:35:42 PM,184.0, No Probe, No Probe,239.4
Sep 8  2019  2:35:54 PM,184.0, No Probe, No Probe,239.5
Sep 8  2019  2:36:04 PM,184.1, No Probe, No Probe,239.9
Sep 8  2019  2:36:14 PM,184.1, No Probe, No Probe,240.0
Sep 8  2019  2:36:24 PM,184.1, No Probe, No Probe,240.2
Sep 8  2019  2:36:34 PM,184.1, No Probe, No Probe,239.5
Sep 8  2019  2:36:44 PM,184.1, No Probe, No Probe,239.5
Sep 8  2019  2:36:55 PM,184.1, No Probe, No Probe,239.8
Sep 8  2019  2:37:05 PM,184.1, No Probe, No Probe,240.1
Sep 8  2019  2:37:14 PM,184.2, No Probe, No Probe,240.1
Sep 8  2019  2:37:24 PM,184.1, No Probe, No Probe,239.7
Sep 8  2019  2:37:34 PM,184.1, No Probe, No Probe,239.8
Sep 8  2019  2:37:44 PM,184.2, No Probe, No Probe,240.2
Sep 8  2019  2:37:55 PM,184.2, No Probe, No Probe,239.9
Sep 8  2019  2:38:04 PM,184.2, No Probe, No Probe,240.6
Sep 8  2019  2:38:14 PM,184.2, No Probe, No Probe,239.9
Sep 8  2019  2:38:24 PM,184.2, No Probe, No Probe,240.0
Sep 8  2019  2:38:35 PM,184.2, No Probe, No Probe,240.3
Sep 8  2019  2:38:44 PM,184.2, No Probe, No Probe,240.1
Sep 8  2019  2:38:55 PM,184.2, No Probe, No Probe,240.3
Sep 8  2019  2:39:05 PM,184.2, No Probe, No Probe,240.0
Sep 8  2019  2:39:14 PM,184.2, No Probe, No Probe,240.2
Sep 8  2019  2:39:24 PM,184.2, No Probe, No Probe,240.4
Sep 8  2019  2:39:34 PM,184.2, No Probe, No Probe,240.2
Sep 8  2019  2:39:44 PM,184.2, No Probe, No Probe,240.2
Sep 8  2019  2:39:54 PM,184.2, No Probe, No Probe,239.7
Sep 8  2019  2:40:04 PM,184.3, No Probe, No Probe,240.0
Sep 8  2019  2:40:14 PM,184.2, No Probe, No Probe,240.3
Sep 8  2019  2:40:24 PM,184.2, No Probe, No Probe,240.3
Sep 8  2019  2:40:34 PM,184.2, No Probe, No Probe,230.6
Sep 8  2019  2:40:44 PM,184.2, No Probe, No Probe,215.0
Sep 8  2019  2:40:55 PM,184.3, No Probe, No Probe,218.3
Sep 8  2019  2:41:05 PM,184.2, No Probe, No Probe,223.1
Sep 8  2019  2:41:15 PM,184.3, No Probe, No Probe,228.2
Sep 8  2019  2:41:24 PM,184.3, No Probe, No Probe,231.9
Sep 8  2019  2:41:36 PM,184.3, No Probe, No Probe,235.1
Sep 8  2019  2:41:47 PM,184.3, No Probe, No Probe,237.5
Sep 8  2019  2:41:56 PM,184.3, No Probe, No Probe,238.9
Sep 8  2019  2:42:06 PM,184.3, No Probe, No Probe,239.5
Sep 8  2019  2:42:16 PM,184.3, No Probe, No Probe,239.4
Sep 8  2019  2:42:26 PM,184.3, No Probe, No Probe,239.1
Sep 8  2019  2:42:36 PM,184.3, No Probe, No Probe,239.0
Sep 8  2019  2:42:46 PM,184.3, No Probe, No Probe,238.9
Sep 8  2019  2:42:57 PM,184.4, No Probe, No Probe,238.5
Sep 8  2019  2:43:06 PM,184.3, No Probe, No Probe,237.8
Sep 8  2019  2:43:17 PM,184.3, No Probe, No Probe,237.9
Sep 8  2019  2:43:26 PM,184.3, No Probe, No Probe,238.2
Sep 8  2019  2:43:36 PM,184.3, No Probe, No Probe,238.7
Sep 8  2019  2:43:47 PM,184.4, No Probe, No Probe,237.1
Sep 8  2019  2:43:57 PM,184.3, No Probe, No Probe,235.5
Sep 8  2019  2:44:07 PM,184.4, No Probe, No Probe,235.9
Sep 8  2019  2:44:17 PM,184.3, No Probe, No Probe,235.6
Sep 8  2019  2:44:26 PM,184.3, No Probe, No Probe,234.7
Sep 8  2019  2:44:36 PM,184.3, No Probe, No Probe,234.5
Sep 8  2019  2:44:46 PM,184.3, No Probe, No Probe,234.2
Sep 8  2019  2:44:56 PM,184.3, No Probe, No Probe,233.2
Sep 8  2019  2:45:06 PM,184.3, No Probe, No Probe,232.1
Sep 8  2019  2:45:16 PM,184.3, No Probe, No Probe,231.6
Sep 8  2019  2:45:26 PM,184.3, No Probe, No Probe,232.5
Sep 8  2019  2:45:37 PM,184.3, No Probe, No Probe,233.5
Sep 8  2019  2:45:46 PM,184.3, No Probe, No Probe,234.4
Sep 8  2019  2:45:56 PM,184.2, No Probe, No Probe,235.0
Sep 8  2019  2:46:06 PM,184.2, No Probe, No Probe,235.3
Sep 8  2019  2:46:16 PM,184.2, No Probe, No Probe,235.8
Sep 8  2019  2:46:26 PM,184.2, No Probe, No Probe,235.8
Sep 8  2019  2:46:37 PM,184.2, No Probe, No Probe,235.9
Sep 8  2019  2:46:46 PM,184.2, No Probe, No Probe,236.1
Sep 8  2019  2:46:56 PM,184.1, No Probe, No Probe,236.8
Sep 8  2019  2:47:07 PM,184.1, No Probe, No Probe,236.8
Sep 8  2019  2:47:16 PM,184.1, No Probe, No Probe,236.5
Sep 8  2019  2:47:26 PM,184.1, No Probe, No Probe,235.7
Sep 8  2019  2:47:33 PM,184.1, No Probe, No Probe,235.2
Sep 8  2019  2:47:44 PM,184.1, No Probe, No Probe,235.0
Sep 8  2019  2:47:53 PM,184.0, No Probe, No Probe,235.0
Sep 8  2019  2:48:03 PM,184.0, No Probe, No Probe,234.4
Sep 8  2019  2:48:13 PM,184.0, No Probe, No Probe,233.9
Sep 8  2019  2:48:23 PM,184.0, No Probe, No Probe,233.2
Sep 8  2019  2:48:34 PM,184.0, No Probe, No Probe,232.6
Sep 8  2019  2:48:43 PM,183.9, No Probe, No Probe,231.9
Sep 8  2019  2:48:53 PM,183.9, No Probe, No Probe,231.9
Sep 8  2019  2:49:03 PM,183.8, No Probe, No Probe,231.1
Sep 8  2019  2:49:14 PM,183.9, No Probe, No Probe,230.3
Sep 8  2019  2:49:23 PM,183.9, No Probe, No Probe,229.5
Sep 8  2019  2:49:34 PM,183.8, No Probe, No Probe,228.4
Sep 8  2019  2:49:43 PM,183.8, No Probe, No Probe,228.8
Sep 8  2019  2:49:53 PM,183.7, No Probe, No Probe,228.0
Sep 8  2019  2:50:03 PM,183.7, No Probe, No Probe,226.9
Sep 8  2019  2:50:14 PM,183.7, No Probe, No Probe,227.2
Sep 8  2019  2:50:23 PM,183.6, No Probe, No Probe,228.1
Sep 8  2019  2:50:33 PM,183.6, No Probe, No Probe,228.1
Sep 8  2019  2:50:43 PM,183.6, No Probe, No Probe,228.5
Sep 8  2019  2:50:54 PM,183.6, No Probe, No Probe,228.2
Sep 8  2019  2:51:03 PM,183.6, No Probe, No Probe,227.9
Sep 8  2019  2:51:13 PM,183.5, No Probe, No Probe,228.4
Sep 8  2019  2:51:23 PM,183.5, No Probe, No Probe,228.5
Sep 8  2019  2:51:33 PM,183.5, No Probe, No Probe,228.4
Sep 8  2019  2:51:44 PM,183.4, No Probe, No Probe,228.6
Sep 8  2019  2:51:53 PM,183.4, No Probe, No Probe,228.9
Sep 8  2019  2:52:03 PM,183.4, No Probe, No Probe,229.6
Sep 8  2019  2:52:13 PM,183.4, No Probe, No Probe,229.1
Sep 8  2019  2:52:24 PM,183.3, No Probe, No Probe,230.1
Sep 8  2019  2:52:33 PM,183.3, No Probe, No Probe,230.6
Sep 8  2019  2:52:43 PM,183.3, No Probe, No Probe,230.8
Sep 8  2019  2:52:53 PM,183.3, No Probe, No Probe,230.9
Sep 8  2019  2:53:03 PM,183.3, No Probe, No Probe,230.9
Sep 8  2019  2:53:13 PM,183.2, No Probe, No Probe,231.4
Sep 8  2019  2:53:23 PM,183.1, No Probe, No Probe,231.3
Sep 8  2019  2:53:30 PM,183.2, No Probe, No Probe,231.5
Sep 8  2019  2:53:40 PM,183.1, No Probe, No Probe,231.0
Sep 8  2019  2:53:50 PM,183.1, No Probe, No Probe,231.5
Sep 8  2019  2:54:00 PM,183.1, No Probe, No Probe,231.9
Sep 8  2019  2:54:10 PM,183.0, No Probe, No Probe,232.4
Sep 8  2019  2:54:20 PM,183.1, No Probe, No Probe,232.3
Sep 8  2019  2:54:31 PM,183.0, No Probe, No Probe,232.5
Sep 8  2019  2:54:40 PM,183.0, No Probe, No Probe,233.1
Sep 8  2019  2:54:50 PM,183.0, No Probe, No Probe,233.8
Sep 8  2019  2:55:00 PM,183.0, No Probe, No Probe,234.7
Sep 8  2019  2:55:10 PM,183.0, No Probe, No Probe,234.6
Sep 8  2019  2:55:20 PM,182.9, No Probe, No Probe,235.4
Sep 8  2019  2:55:30 PM,182.9, No Probe, No Probe,236.0
Sep 8  2019  2:55:40 PM,182.9, No Probe, No Probe,236.3
Sep 8  2019  2:55:50 PM,182.9, No Probe, No Probe,237.0
Sep 8  2019  2:56:00 PM,182.9, No Probe, No Probe,238.0
Sep 8  2019  2:56:10 PM,182.8, No Probe, No Probe,238.7
Sep 8  2019  2:56:20 PM,182.8, No Probe, No Probe,239.0
Sep 8  2019  2:56:30 PM,182.8, No Probe, No Probe,239.7
Sep 8  2019  2:56:40 PM,182.8, No Probe, No Probe,239.9
Sep 8  2019  2:56:50 PM,182.8, No Probe, No Probe,241.3
Sep 8  2019  2:57:00 PM,182.8, No Probe, No Probe,243.0
Sep 8  2019  2:57:10 PM,182.8, No Probe, No Probe,244.6
Sep 8  2019  2:57:21 PM,182.7, No Probe, No Probe,245.8
Sep 8  2019  2:57:30 PM,182.7, No Probe, No Probe,246.3
Sep 8  2019  2:57:40 PM,182.7, No Probe, No Probe,247.5
Sep 8  2019  2:57:50 PM,182.7, No Probe, No Probe,247.3
Sep 8  2019  2:58:00 PM,182.7, No Probe, No Probe,247.5
Sep 8  2019  2:58:10 PM,182.7, No Probe, No Probe,247.7
Sep 8  2019  2:58:20 PM,182.7, No Probe, No Probe,248.2
Sep 8  2019  2:58:31 PM,182.6, No Probe, No Probe,248.1
Sep 8  2019  2:58:41 PM,182.5, No Probe, No Probe,247.8
Sep 8  2019  2:58:50 PM,182.6, No Probe, No Probe,247.5
Sep 8  2019  2:59:00 PM,182.6, No Probe, No Probe,246.9
Sep 8  2019  2:59:10 PM,182.6, No Probe, No Probe,246.0
Sep 8  2019  2:59:21 PM,182.5, No Probe, No Probe,245.3
Sep 8  2019  2:59:32 PM,182.5, No Probe, No Probe,244.7
Sep 8  2019  2:59:42 PM,182.5, No Probe, No Probe,243.8
Sep 8  2019  2:59:52 PM,182.5, No Probe, No Probe,242.7
Sep 8  2019  3:00:02 PM,182.5, No Probe, No Probe,241.9
Sep 8  2019  3:00:12 PM,182.5, No Probe, No Probe,241.3
Sep 8  2019  3:00:22 PM,182.5, No Probe, No Probe,240.5
Sep 8  2019  3:00:32 PM,182.5, No Probe, No Probe,239.2
Sep 8  2019  3:00:42 PM,182.5, No Probe, No Probe,237.2
Sep 8  2019  3:00:52 PM,182.4, No Probe, No Probe,235.1
Sep 8  2019  3:01:02 PM,182.4, No Probe, No Probe,233.0
Sep 8  2019  3:01:12 PM,182.4, No Probe, No Probe,231.2
Sep 8  2019  3:01:22 PM,182.4, No Probe, No Probe,229.8
Sep 8  2019  3:01:32 PM,182.4, No Probe, No Probe,228.6
Sep 8  2019  3:01:42 PM,182.4, No Probe, No Probe,227.6
Sep 8  2019  3:01:53 PM,182.4, No Probe, No Probe,226.7
Sep 8  2019  3:02:02 PM,182.4, No Probe, No Probe,225.7
Sep 8  2019  3:02:12 PM,182.4, No Probe, No Probe,224.9
Sep 8  2019  3:02:22 PM,182.4, No Probe, No Probe,223.4
Sep 8  2019  3:02:32 PM,182.4, No Probe, No Probe,223.5
Sep 8  2019  3:02:43 PM,182.4, No Probe, No Probe,225.5
Sep 8  2019  3:02:52 PM,182.4, No Probe, No Probe,227.8
Sep 8  2019  3:03:02 PM,182.3, No Probe, No Probe,230.3
Sep 8  2019  3:03:13 PM,182.3, No Probe, No Probe,233.0
Sep 8  2019  3:03:22 PM,182.4, No Probe, No Probe,236.3
Sep 8  2019  3:03:32 PM,182.4, No Probe, No Probe,239.0
Sep 8  2019  3:03:43 PM,182.4, No Probe, No Probe,240.6
Sep 8  2019  3:03:53 PM,182.4, No Probe, No Probe,239.5
Sep 8  2019  3:04:02 PM,182.4, No Probe, No Probe,240.5
Sep 8  2019  3:04:13 PM,182.4, No Probe, No Probe,240.0
Sep 8  2019  3:04:22 PM,182.3, No Probe, No Probe,240.0
Sep 8  2019  3:04:32 PM,182.3, No Probe, No Probe,240.1
Sep 8  2019  3:04:42 PM,182.4, No Probe, No Probe,239.9
Sep 8  2019  3:04:53 PM,182.3, No Probe, No Probe,239.9
Sep 8  2019  3:05:02 PM,182.3, No Probe, No Probe,240.4
Sep 8  2019  3:05:12 PM,182.4, No Probe, No Probe,239.9
Sep 8  2019  3:05:19 PM,182.3, No Probe, No Probe,240.7
Sep 8  2019  3:05:29 PM,182.4, No Probe, No Probe,239.8
Sep 8  2019  3:05:40 PM,182.3, No Probe, No Probe,240.4
Sep 8  2019  3:05:49 PM,182.3, No Probe, No Probe,240.4
Sep 8  2019  3:05:59 PM,182.3, No Probe, No Probe,239.6
Sep 8  2019  3:06:10 PM,182.3, No Probe, No Probe,240.6
Sep 8  2019  3:06:19 PM,182.3, No Probe, No Probe,239.7
Sep 8  2019  3:06:29 PM,182.3, No Probe, No Probe,240.2
Sep 8  2019  3:06:39 PM,182.3, No Probe, No Probe,240.0
Sep 8  2019  3:06:50 PM,182.3, No Probe, No Probe,239.9
Sep 8  2019  3:06:59 PM,182.3, No Probe, No Probe,240.1
Sep 8  2019  3:07:10 PM,182.3, No Probe, No Probe,240.2
Sep 8  2019  3:07:19 PM,182.3, No Probe, No Probe,239.9
Sep 8  2019  3:07:29 PM,182.3, No Probe, No Probe,239.9
Sep 8  2019  3:07:39 PM,182.3, No Probe, No Probe,240.4
Sep 8  2019  3:07:49 PM,182.3, No Probe, No Probe,239.5
Sep 8  2019  3:07:59 PM,182.3, No Probe, No Probe,240.1
Sep 8  2019  3:08:09 PM,182.3, No Probe, No Probe,240.0
Sep 8  2019  3:08:19 PM,182.3, No Probe, No Probe,239.5
Sep 8  2019  3:08:30 PM,182.3, No Probe, No Probe,239.2
Sep 8  2019  3:08:39 PM,182.3, No Probe, No Probe,238.9
Sep 8  2019  3:08:49 PM,182.3, No Probe, No Probe,239.8
Sep 8  2019  3:08:59 PM,182.3, No Probe, No Probe,240.2
Sep 8  2019  3:09:09 PM,182.3, No Probe, No Probe,240.2
Sep 8  2019  3:09:19 PM,182.3, No Probe, No Probe,240.3
Sep 8  2019  3:09:29 PM,182.3, No Probe, No Probe,240.1
Sep 8  2019  3:09:39 PM,182.3, No Probe, No Probe,237.8
Sep 8  2019  3:09:49 PM,182.3, No Probe, No Probe,235.8
Sep 8  2019  3:09:59 PM,182.3, No Probe, No Probe,233.6
Sep 8  2019  3:10:09 PM,182.3, No Probe, No Probe,232.0
Sep 8  2019  3:10:19 PM,182.3, No Probe, No Probe,230.3
Sep 8  2019  3:10:30 PM,182.3, No Probe, No Probe,228.7
Sep 8  2019  3:10:39 PM,182.3, No Probe, No Probe,228.6
Sep 8  2019  3:10:49 PM,182.3, No Probe, No Probe,228.5
Sep 8  2019  3:10:59 PM,182.3, No Probe, No Probe,228.0
Sep 8  2019  3:11:09 PM,182.3, No Probe, No Probe,227.1
Sep 8  2019  3:11:19 PM,182.3, No Probe, No Probe,227.4
Sep 8  2019  3:11:28 PM,182.4, No Probe, No Probe,227.1
Sep 8  2019  3:11:38 PM,182.3, No Probe, No Probe,226.3
Sep 8  2019  3:11:48 PM,182.3, No Probe, No Probe,225.1
Sep 8  2019  3:11:58 PM,182.3, No Probe, No Probe,224.7
Sep 8  2019  3:12:09 PM,182.4, No Probe, No Probe,224.8
Sep 8  2019  3:12:18 PM,182.3, No Probe, No Probe,224.9
Sep 8  2019  3:12:28 PM,182.3, No Probe, No Probe,224.7
Sep 8  2019  3:12:38 PM,182.3, No Probe, No Probe,224.4
Sep 8  2019  3:12:48 PM,182.3, No Probe, No Probe,224.4
Sep 8  2019  3:12:59 PM,182.3, No Probe, No Probe,224.9
Sep 8  2019  3:13:08 PM,182.3, No Probe, No Probe,224.9
Sep 8  2019  3:13:19 PM,182.3, No Probe, No Probe,224.9
Sep 8  2019  3:13:29 PM,182.4, No Probe, No Probe,224.9
Sep 8  2019  3:13:38 PM,182.3, No Probe, No Probe,224.9
Sep 8  2019  3:13:48 PM,182.3, No Probe, No Probe,224.3
Sep 8  2019  3:13:58 PM,182.3, No Probe, No Probe,224.0
Sep 8  2019  3:14:08 PM,182.4, No Probe, No Probe,224.5
Sep 8  2019  3:14:18 PM,182.4, No Probe, No Probe,225.1
Sep 8  2019  3:14:28 PM,182.3, No Probe, No Probe,225.2
Sep 8  2019  3:14:38 PM,182.3, No Probe, No Probe,225.9
Sep 8  2019  3:14:48 PM,182.3, No Probe, No Probe,225.9
Sep 8  2019  3:14:58 PM,182.4, No Probe, No Probe,225.9
Sep 8  2019  3:15:08 PM,182.3, No Probe, No Probe,226.9
Sep 8  2019  3:15:18 PM,182.3, No Probe, No Probe,227.3
Sep 8  2019  3:15:29 PM,182.3, No Probe, No Probe,227.4
Sep 8  2019  3:15:38 PM,182.3, No Probe, No Probe,227.4
Sep 8  2019  3:15:48 PM,182.3, No Probe, No Probe,227.6
Sep 8  2019  3:15:58 PM,182.3, No Probe, No Probe,227.6
Sep 8  2019  3:16:08 PM,182.4, No Probe, No Probe,228.1
Sep 8  2019  3:16:18 PM,182.4, No Probe, No Probe,227.9
Sep 8  2019  3:16:28 PM,182.4, No Probe, No Probe,228.1
Sep 8  2019  3:16:39 PM,182.4, No Probe, No Probe,227.8
Sep 8  2019  3:16:48 PM,182.4, No Probe, No Probe,227.9
Sep 8  2019  3:16:58 PM,182.3, No Probe, No Probe,228.6
Sep 8  2019  3:17:08 PM,182.4, No Probe, No Probe,228.5
Sep 8  2019  3:17:18 PM,182.4, No Probe, No Probe,228.8
Sep 8  2019  3:17:25 PM,182.4, No Probe, No Probe,228.6
Sep 8  2019  3:17:35 PM,182.3, No Probe, No Probe,229.1
Sep 8  2019  3:17:46 PM,182.3, No Probe, No Probe,229.6
Sep 8  2019  3:17:55 PM,182.4, No Probe, No Probe,230.0
Sep 8  2019  3:18:06 PM,182.4, No Probe, No Probe,230.1
Sep 8  2019  3:18:15 PM,182.4, No Probe, No Probe,229.6
Sep 8  2019  3:18:25 PM,182.4, No Probe, No Probe,230.7
Sep 8  2019  3:18:35 PM,182.4, No Probe, No Probe,231.0
Sep 8  2019  3:18:45 PM,182.3, No Probe, No Probe,230.9
Sep 8  2019  3:18:56 PM,182.4, No Probe, No Probe,231.0
Sep 8  2019  3:19:05 PM,182.4, No Probe, No Probe,230.9
Sep 8  2019  3:19:16 PM,182.4, No Probe, No Probe,230.4
Sep 8  2019  3:19:25 PM,182.4, No Probe, No Probe,230.5
Sep 8  2019  3:19:36 PM,182.3, No Probe, No Probe,230.3
Sep 8  2019  3:19:45 PM,182.4, No Probe, No Probe,230.1
Sep 8  2019  3:19:56 PM,182.4, No Probe, No Probe,230.1
Sep 8  2019  3:20:06 PM,182.4, No Probe, No Probe,230.3
Sep 8  2019  3:20:15 PM,182.4, No Probe, No Probe,230.9
Sep 8  2019  3:20:25 PM,182.4, No Probe, No Probe,231.5
Sep 8  2019  3:20:36 PM,182.4, No Probe, No Probe,231.8
Sep 8  2019  3:20:45 PM,182.4, No Probe, No Probe,232.2
Sep 8  2019  3:20:56 PM,182.4, No Probe, No Probe,232.2
Sep 8  2019  3:21:05 PM,182.4, No Probe, No Probe,232.2
Sep 8  2019  3:21:16 PM,182.4, No Probe, No Probe,233.2
Sep 8  2019  3:21:25 PM,182.4, No Probe, No Probe,233.8
Sep 8  2019  3:21:36 PM,182.4, No Probe, No Probe,233.4
Sep 8  2019  3:21:46 PM,182.4, No Probe, No Probe,234.0
Sep 8  2019  3:21:55 PM,182.4, No Probe, No Probe,234.4
Sep 8  2019  3:22:06 PM,182.3, No Probe, No Probe,234.6
Sep 8  2019  3:22:16 PM,182.3, No Probe, No Probe,234.1
Sep 8  2019  3:22:26 PM,182.3, No Probe, No Probe,234.2
Sep 8  2019  3:22:35 PM,182.4, No Probe, No Probe,234.3
Sep 8  2019  3:22:45 PM,182.4, No Probe, No Probe,234.5
Sep 8  2019  3:22:55 PM,182.4, No Probe, No Probe,234.1
Sep 8  2019  3:23:05 PM,182.4, No Probe, No Probe,233.8
Sep 8  2019  3:23:15 PM,182.4, No Probe, No Probe,233.5
Sep 8  2019  3:23:24 PM,182.3, No Probe, No Probe,233.6
Sep 8  2019  3:23:34 PM,182.4, No Probe, No Probe,233.4
Sep 8  2019  3:23:45 PM,182.3, No Probe, No Probe,233.2
Sep 8  2019  3:23:56 PM,182.3, No Probe, No Probe,233.6
Sep 8  2019  3:24:05 PM,182.3, No Probe, No Probe,234.1
Sep 8  2019  3:24:15 PM,182.4, No Probe, No Probe,234.2
Sep 8  2019  3:24:25 PM,182.4, No Probe, No Probe,234.3
Sep 8  2019  3:24:35 PM,182.4, No Probe, No Probe,234.1
Sep 8  2019  3:24:46 PM,182.4, No Probe, No Probe,235.0
Sep 8  2019  3:24:55 PM,182.3, No Probe, No Probe,235.4
Sep 8  2019  3:25:06 PM,182.4, No Probe, No Probe,235.5
Sep 8  2019  3:25:15 PM,182.4, No Probe, No Probe,235.0
Sep 8  2019  3:25:25 PM,182.4, No Probe, No Probe,235.4
Sep 8  2019  3:25:35 PM,182.4, No Probe, No Probe,235.4
Sep 8  2019  3:25:45 PM,182.4, No Probe, No Probe,235.2
Sep 8  2019  3:25:55 PM,182.4, No Probe, No Probe,235.0
Sep 8  2019  3:26:05 PM,182.3, No Probe, No Probe,235.4
Sep 8  2019  3:26:15 PM,182.4, No Probe, No Probe,233.2
Sep 8  2019  3:26:25 PM,182.4, No Probe, No Probe,232.2
Sep 8  2019  3:26:35 PM,182.4, No Probe, No Probe,230.8
Sep 8  2019  3:26:45 PM,182.4, No Probe, No Probe,229.0
Sep 8  2019  3:26:55 PM,182.4, No Probe, No Probe,228.9
Sep 8  2019  3:27:05 PM,182.4, No Probe, No Probe,228.8
Sep 8  2019  3:27:15 PM,182.4, No Probe, No Probe,228.8
Sep 8  2019  3:27:25 PM,182.4, No Probe, No Probe,228.1
Sep 8  2019  3:27:35 PM,182.4, No Probe, No Probe,227.9
Sep 8  2019  3:27:45 PM,182.4, No Probe, No Probe,226.9
Sep 8  2019  3:27:56 PM,182.4, No Probe, No Probe,225.8
Sep 8  2019  3:28:06 PM,182.4, No Probe, No Probe,225.2
Sep 8  2019  3:28:15 PM,182.4, No Probe, No Probe,225.3
Sep 8  2019  3:28:25 PM,182.4, No Probe, No Probe,225.5
Sep 8  2019  3:28:35 PM,182.4, No Probe, No Probe,225.2
Sep 8  2019  3:28:45 PM,182.3, No Probe, No Probe,224.9
Sep 8  2019  3:28:55 PM,182.4, No Probe, No Probe,225.1
Sep 8  2019  3:29:05 PM,182.4, No Probe, No Probe,225.0
Sep 8  2019  3:29:16 PM,182.4, No Probe, No Probe,224.7
Sep 8  2019  3:29:28 PM,182.4, No Probe, No Probe,225.5
Sep 8  2019  3:29:38 PM,182.4, No Probe, No Probe,225.1
Sep 8  2019  3:29:48 PM,182.4, No Probe, No Probe,224.9
Sep 8  2019  3:29:58 PM,182.4, No Probe, No Probe,224.9
Sep 8  2019  3:30:08 PM,182.4, No Probe, No Probe,224.7
Sep 8  2019  3:30:18 PM,182.4, No Probe, No Probe,224.1
Sep 8  2019  3:30:29 PM,182.4, No Probe, No Probe,224.5
Sep 8  2019  3:30:38 PM,182.4, No Probe, No Probe,224.3
Sep 8  2019  3:30:48 PM,182.4, No Probe, No Probe,223.9
Sep 8  2019  3:30:59 PM,182.5, No Probe, No Probe,223.9
Sep 8  2019  3:31:08 PM,182.4, No Probe, No Probe,223.8
Sep 8  2019  3:31:18 PM,182.4, No Probe, No Probe,222.5
Sep 8  2019  3:31:28 PM,182.4, No Probe, No Probe,222.1
Sep 8  2019  3:31:39 PM,182.4, No Probe, No Probe,222.0
Sep 8  2019  3:31:48 PM,182.4, No Probe, No Probe,222.6
Sep 8  2019  3:31:58 PM,182.4, No Probe, No Probe,222.2
Sep 8  2019  3:32:08 PM,182.4, No Probe, No Probe,222.6
Sep 8  2019  3:32:18 PM,182.4, No Probe, No Probe,223.2
Sep 8  2019  3:32:28 PM,182.4, No Probe, No Probe,221.9
Sep 8  2019  3:32:38 PM,182.4, No Probe, No Probe,220.7
Sep 8  2019  3:32:48 PM,182.4, No Probe, No Probe,220.2
Sep 8  2019  3:32:59 PM,182.4, No Probe, No Probe,220.6
Sep 8  2019  3:33:08 PM,182.4, No Probe, No Probe,221.6
Sep 8  2019  3:33:19 PM,182.5, No Probe, No Probe,221.9
Sep 8  2019  3:33:29 PM,182.4, No Probe, No Probe,222.0
Sep 8  2019  3:33:38 PM,182.4, No Probe, No Probe,222.1
Sep 8  2019  3:33:48 PM,182.4, No Probe, No Probe,221.7
Sep 8  2019  3:33:58 PM,182.4, No Probe, No Probe,221.5
Sep 8  2019  3:34:09 PM,182.4, No Probe, No Probe,220.7
Sep 8  2019  3:34:18 PM,182.4, No Probe, No Probe,221.1
Sep 8  2019  3:34:28 PM,182.4, No Probe, No Probe,220.2
Sep 8  2019  3:34:39 PM,182.5, No Probe, No Probe,220.0
Sep 8  2019  3:34:48 PM,182.5, No Probe, No Probe,219.3
Sep 8  2019  3:34:59 PM,182.5, No Probe, No Probe,219.6
Sep 8  2019  3:35:08 PM,182.4, No Probe, No Probe,220.2
Sep 8  2019  3:35:19 PM,182.5, No Probe, No Probe,220.8
Sep 8  2019  3:35:24 PM,182.4, No Probe, No Probe,221.0
Sep 8  2019  3:35:34 PM,182.4, No Probe, No Probe,221.2
Sep 8  2019  3:35:44 PM,182.4, No Probe, No Probe,221.5
Sep 8  2019  3:35:54 PM,182.4, No Probe, No Probe,221.1
Sep 8  2019  3:36:04 PM,182.5, No Probe, No Probe,221.1
Sep 8  2019  3:36:15 PM,182.5, No Probe, No Probe,220.8
Sep 8  2019  3:36:24 PM,182.4, No Probe, No Probe,220.7
Sep 8  2019  3:36:34 PM,182.5, No Probe, No Probe,220.7
Sep 8  2019  3:36:44 PM,182.4, No Probe, No Probe,220.7
Sep 8  2019  3:36:55 PM,182.5, No Probe, No Probe,221.1
Sep 8  2019  3:37:04 PM,182.4, No Probe, No Probe,221.5
Sep 8  2019  3:37:15 PM,182.5, No Probe, No Probe,221.7
Sep 8  2019  3:37:25 PM,182.4, No Probe, No Probe,221.5
Sep 8  2019  3:37:34 PM,182.4, No Probe, No Probe,221.5
Sep 8  2019  3:37:44 PM,182.4, No Probe, No Probe,221.7
Sep 8  2019  3:37:54 PM,182.4, No Probe, No Probe,222.1
Sep 8  2019  3:38:04 PM,182.5, No Probe, No Probe,222.5
Sep 8  2019  3:38:14 PM,182.5, No Probe, No Probe,222.4
Sep 8  2019  3:38:24 PM,182.4, No Probe, No Probe,222.1
Sep 8  2019  3:38:34 PM,182.4, No Probe, No Probe,220.7
Sep 8  2019  3:38:44 PM,182.5, No Probe, No Probe,220.2
Sep 8  2019  3:38:54 PM,182.4, No Probe, No Probe,219.3
Sep 8  2019  3:39:05 PM,182.4, No Probe, No Probe,219.7
Sep 8  2019  3:39:14 PM,182.4, No Probe, No Probe,219.5
Sep 8  2019  3:39:24 PM,182.4, No Probe, No Probe,218.6
Sep 8  2019  3:39:34 PM,182.4, No Probe, No Probe,217.8
